Montana (PST) SNOTEL Site Elk Peak - NRCS National Water and Climate Center ,,,,,,,,,,
,,,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TOBS.I-3 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
1106,7/17/2017,0,23.7,13.6,14.5,13.6,24.9,13.5,18.8,0
1106,7/18/2017,0,23.7,12.4,13.4,12.4,20.7,10.9,15.2,0
1106,7/19/2017,0,23.7,15.1,16.1,15.1,23.4,10,16.8,0
1106,7/20/2017,0,23.7,14.2,15.2,14.2,24.3,10.8,17.5,0
1106,7/21/2017,0,23.7,13.7,14.3,13.7,26,13.6,19.4,0
1106,7/22/2017,0,23.7,12.1,13.1,12.1,20.9,10.4,15.4,0
1106,7/23/2017,0,23.7,14.4,15.6,14.4,22.4,10.5,16.2,0
1106,7/24/2017,0,23.7,17.3,18.9,17.3,26.8,11.3,19.7,0
1106,7/25/2017,0,23.7,14.6,15.9,14.6,24.9,14.6,18.6,0
1106,7/26/2017,0,23.7,14.2,15.1,14.2,19.4,9.4,14.5,0
1106,7/27/2017,0,23.7,14.7,15.9,14.7,24.6,11.6,17.2,0
1106,7/28/2017,0,23.7,15.4,16.7,15.4,24.4,12.2,17.9,0
1106,7/29/2017,0,23.7,16.1,17.3,16.1,25.1,13.3,18.2,0
1106,7/30/2017,0,23.7,17.4,19.1,17.4,26.2,12.5,19.2,0
1106,7/31/2017,0,23.7,15.5,17.5,15.5,26.4,13.8,19.9,0
1106,8/1/2017,0,23.7,15.8,17.3,15.8,26.2,14,19.3,0
1106,8/2/2017,0,23.7,12.1,13.4,12.1,25.1,12.1,18.1,0
1106,8/3/2017,0,23.7,8.2,8.2,8.2,16.8,6.4,10.9,0
1106,8/4/2017,0,23.7,10.9,11.6,10.9,19.6,6.9,12.1,0
1106,8/5/2017,0,23.7,8.1,8.3,8.1,23,8,15.9,0
1106,8/6/2017,0,23.7,6.5,6.7,6.5,15.6,5.4,9.7,0
1106,8/7/2017,0,23.7,7.2,7.4,7.2,17.2,5.1,10.3,0
1106,8/8/2017,0,23.7,11.5,12.4,11.5,21.3,6.2,13.9,0
1106,8/9/2017,0,23.7,8.9,9.5,8.9,20.7,8.9,13.5,0
1106,8/10/2017,0,23.7,8.5,8.8,8.5,18.4,7.1,11.9,0
1106,8/11/2017,0,23.7,10.5,11.1,10.5,21.4,7.1,14.1,0
1106,8/12/2017,0,23.7,12,12.9,12,22.6,8.2,14.8,0
1106,8/13/2017,0,23.7,11.4,12.1,11.4,22.8,9.2,15.3,0
1106,8/14/2017,0,23.7,7.6,8,7.6,20.6,7.5,13.2,0
1106,8/15/2017,0,23.8,9,9.7,9,16,7.6,10.9,0
1106,8/16/2017,0,23.8,11.1,12.1,11.1,19.5,6.3,12.5,0
1106,8/17/2017,0,23.8,11.7,12.5,11.7,20.7,10,14.4,0
1106,8/18/2017,0,23.8,12.5,13.4,12.5,20.2,10.8,14.6,0
1106,8/19/2017,0,23.8,14.7,15.8,14.7,22.6,9.6,15.8,0
1106,8/20/2017,0,23.8,11.1,12,11.1,21.2,10.4,15.1,0
1106,8/21/2017,0,23.8,8.3,9.6,8.3,17,6.6,12.3,0
1106,8/22/2017,0,23.8,10.9,11.8,10.9,19.6,7,13,0
1106,8/23/2017,0,23.8,16.3,18.1,16.3,24.8,9.2,16.8,0
1106,8/24/2017,0,23.8,17.1,18.5,17.1,24.4,14.3,18.7,0
1106,8/25/2017,0,23.8,12,13.1,12,23.8,10.9,15.8,0
1106,8/26/2017,0,23.8,12.9,14.2,12.9,21.2,11.2,15.1,0
1106,8/27/2017,0,23.8,12.2,13.8,12.2,21.5,11.3,15.3,0
1106,8/28/2017,0,23.8,13.2,15.6,13.2,25.1,10.1,17.7,0
1106,8/29/2017,0,23.8,16.5,18.2,16.5,25.8,12.3,18.8,0
1106,8/30/2017,0,23.8,15.2,16.8,15.2,25.3,15.2,19.2,0
1106,8/31/2017,0,23.8,16.2,18.3,16.2,26.7,14.4,19.5,0
1106,9/1/2017,0,23.8,11.2,13.2,11.2,22.5,11.2,17.1,0
1106,9/2/2017,0,23.8,14.8,16.7,14.8,20.1,8.2,14.6,0
1106,9/3/2017,0,23.8,18.1,21.1,18.1,25.2,13.4,19,0
1106,9/4/2017,0,23.8,11.7,14.8,11.7,26.1,11.7,19.7,0
1106,9/5/2017,0,23.8,5.9,5.9,5.9,15.4,5.9,10,0
1106,9/6/2017,0,23.8,10.1,11.4,10.1,18.4,4.2,11.4,0
1106,9/7/2017,0,23.8,12.1,13.8,12.1,22.5,9.2,15.6,0
1106,9/8/2017,0,23.8,12.5,14.4,12.5,24.1,10.7,16.5,0
1106,9/9/2017,0,23.8,15.4,17.5,15.4,25.1,12.5,18.7,0
1106,9/10/2017,0,23.8,14.6,16.1,14.6,24.1,13.8,17.7,0
1106,9/11/2017,0,23.8,11.4,13,11.4,19.6,11.2,14.7,0
1106,9/12/2017,0,23.8,15.9,17.6,15.9,23.2,8.9,16.1,0
1106,9/13/2017,0,23.8,13.7,15.6,13.7,23.7,13.6,17.7,0
1106,9/14/2017,0,23.8,5.9,6.1,5.9,18.6,5.9,13,0
1106,9/15/2017,0.4,24.6,0.6,0,0.6,5.9,0.6,3,4
1106,9/16/2017,1.3,25.6,-1.3,-2.3,-1.3,0.6,-1.3,-0.3,10
1106,9/17/2017,1.4,25.9,-0.7,-1.3,-0.7,6.7,-1.9,0.2,9
1106,9/18/2017,1.4,26,5.9,6,5.9,8.2,-1.1,4.3,5
1106,9/19/2017,0.8,26.3,1.5,0.9,1.5,10.1,1.5,5.8,2
1106,9/20/2017,0.7,26.4,-0.4,-1.1,-0.4,4.4,-0.9,0.7,2
1106,9/21/2017,0.7,26.6,0.1,-0.5,0.1,5.1,-1.1,0.9,2
1106,9/22/2017,1,26.8,-1,-1.8,-1,4.5,-1.3,0.6,3
1106,9/23/2017,1.3,27.1,-2.2,-3.2,-2.2,-0.3,-2.3,-1.6,8
1106,9/24/2017,1.2,27.2,-2.6,-2.9,-2.6,5.4,-3.4,-0.1,6
1106,9/25/2017,1.2,27.2,0.3,0,0.3,6.4,-4.1,0.7,5
1106,9/26/2017,1.1,27.2,3,2.6,3,8.4,-0.3,3,4
1106,9/27/2017,0.9,27.2,5.2,5.6,5.2,11.5,2.7,5.8,2
1106,9/28/2017,0.6,27.3,6.7,7.4,6.7,12.8,3,7.4,2
1106,9/29/2017,0.3,27.3,5.1,5.3,5.1,14.1,5.1,8.6,1
1106,9/30/2017,0,27.3,8.6,9,8.6,16.3,4.9,10.3,0
1106,10/1/2017,0,0,-0.4,-0.9,-0.4,11.4,-0.4,6.1,0
1106,10/2/2017,0,0,-1.4,-2.3,-1.4,4.3,-1.4,0,0
1106,10/3/2017,0.2,0.2,-7.5,-8.5,-7.5,-1.4,-8,-4.9,2
1106,10/4/2017,0.5,0.4,-2.6,-3.2,-2.6,-1.2,-7.9,-4.8,4
1106,10/5/2017,0.7,0.6,0.4,-0.3,0.4,4.3,-2.8,0.5,3
1106,10/6/2017,0.7,0.6,1.6,1.5,1.6,9.1,0.2,2.5,3
1106,10/7/2017,0.7,0.6,6.3,6.3,6.3,8.1,-0.3,5,2
1106,10/8/2017,0.6,0.6,-2,-2.7,-2,7.2,-2.1,3.2,1
1106,10/9/2017,0.6,0.6,-3.9,-4.6,-3.9,2.6,-4.6,-2.2,1
1106,10/10/2017,0.6,0.7,0.7,0.3,0.7,4.2,-4.2,0.1,1
1106,10/11/2017,0,0.7,4.3,4.2,4.3,9.8,0.3,5.3,0
1106,10/12/2017,0,0.7,-2.6,-3.5,-2.6,9.7,-2.7,3.3,0
1106,10/13/2017,0.1,0.8,-1.8,-2.6,-1.8,0.2,-5.7,-2.6,1
1106,10/14/2017,0.3,1,-5.1,-6.3,-5.1,0.1,-5.5,-2.6,4
1106,10/15/2017,0.3,1,-1.7,-2.4,-1.7,-0.1,-5.6,-2.7,3
1106,10/16/2017,0.3,1,5.5,5.4,5.5,7.2,-2.6,3.4,2
1106,10/17/2017,0.3,1,7.1,7.2,7.1,10.8,4.2,7.4,2
1106,10/18/2017,0.2,1,6.2,6.2,6.2,13,5.9,8.7,1
1106,10/19/2017,0,1,8.2,8.5,8.2,10.9,4,7.5,0
1106,10/20/2017,0,1,8.5,9,8.5,15.1,7.9,10.7,0
1106,10/21/2017,0,1,-3,-3.8,-3,9.8,-3,3.5,0
1106,10/22/2017,0,1,0.9,0.3,0.9,0.9,-3.5,-1.1,0
1106,10/23/2017,0,1,-0.7,-1.4,-0.7,7.2,-0.8,2.8,0
1106,10/24/2017,0,1,2.2,1.7,2.2,3.9,-1.5,0.7,0
1106,10/25/2017,0,1,8.2,8.4,8.2,10,1.8,6.5,0
1106,10/26/2017,0.2,1.2,-3.9,-4.8,-3.9,12.5,-3.9,7.1,0
1106,10/27/2017,0.2,1.2,-1.5,-2.1,-1.5,0.2,-6.8,-3.6,0
1106,10/28/2017,0.1,1.2,3.9,3.6,3.9,6.2,-1.8,2,0
1106,10/29/2017,0.1,1.2,8.1,8.4,8.1,11.9,3.8,8.2,0
1106,10/30/2017,0.1,1.2,-7.2,-8.3,-7.2,8.2,-7.3,-2.3,0
1106,10/31/2017,0.1,1.3,-3.3,-4.2,-3.3,-0.9,-9.1,-5.1,0
1106,11/1/2017,0.6,1.7,-1.8,-2.6,-1.8,1.8,-4.4,-1.8,4
1106,11/2/2017,1,2.2,-9.1,-10.1,-9.1,-1.5,-10.5,-5.3,6
1106,11/3/2017,1.2,2.3,-6.9,-8.1,-6.9,-5.6,-9.4,-7.9,7
1106,11/4/2017,2.1,3.3,-6.2,-7.3,-6.2,-1.6,-8,-5.1,17
1106,11/5/2017,2.2,3.3,-8.2,-9.3,-8.2,-6,-10.1,-8,15
1106,11/6/2017,2.3,3.4,-8.3,-9.4,-8.3,-3.7,-8.8,-6.6,15
1106,11/7/2017,2.3,3.4,-9.4,-10.3,-9.4,-4.2,-14.1,-9.2,14
1106,11/8/2017,2.4,3.5,-5.2,-6.3,-5.2,-0.8,-10.3,-6,13
1106,11/9/2017,2.4,3.5,-3.2,-4.1,-3.2,-0.2,-5.9,-3.4,13
1106,11/10/2017,2.5,3.7,-1.7,-2.4,-1.7,2.6,-3.9,-0.2,12
1106,11/11/2017,2.6,3.8,-1.4,-2.2,-1.4,1.5,-3,-1.1,13
1106,11/12/2017,2.6,3.8,-2.2,-3,-2.2,-0.1,-5.4,-2.2,13
1106,11/13/2017,2.7,3.8,1.5,1,1.5,1.9,-3,-0.2,12
1106,11/14/2017,2.7,3.8,-2.6,-3.5,-2.6,6.2,-2.6,3,12
1106,11/15/2017,2.8,3.9,-5,-5.6,-5,-2.1,-8.1,-3.6,13
1106,11/16/2017,2.9,3.9,0.7,0.1,0.7,1.5,-6.1,-0.4,12
1106,11/17/2017,2.9,4,-4.5,-5.4,-4.5,3.2,-4.6,-0.8,12
1106,11/18/2017,3.2,4,-7.2,-8.3,-7.2,-2.9,-7.3,-5.2,12
1106,11/19/2017,3.3,4,-0.6,-1.3,-0.6,-0.6,-7.7,-4.7,12
1106,11/20/2017,4.1,4,1.1,0.5,1.1,2.4,-2.2,0.3,15
1106,11/21/2017,5,4.4,-2.1,-2.9,-2.1,2.5,-2.2,0.5,17
1106,11/22/2017,5.2,4.5,3.9,3.5,3.9,4.2,-3.3,0.4,18
1106,11/23/2017,5.1,4.5,6.6,6.6,6.6,7.1,3.9,5.8,16
1106,11/24/2017,5.1,4.7,1.5,0.9,1.5,9.4,1.5,6.9,14
1106,11/25/2017,5.1,4.7,-1.4,-2.1,-1.4,1.5,-3.3,-1.3,14
1106,11/26/2017,5.1,4.7,5,4.8,5,5,-2.5,0.6,14
1106,11/27/2017,5.1,4.7,7.1,7.2,7.1,10.7,4.3,7.8,13
1106,11/28/2017,5.2,4.7,-6.2,-7.3,-6.2,7.2,-6.7,-1.8,14
1106,11/29/2017,5.2,4.7,-1.7,-2.6,-1.7,0.9,-8,-2.9,14
1106,11/30/2017,5.4,4.9,-5.8,-6.9,-5.8,-1.8,-7.4,-4.7,15
1106,12/1/2017,5.4,4.8,-3.2,-4,-3.2,0.5,-6.2,-3.2,14
1106,12/2/2017,5.3,4.9,-3.3,-4.3,-3.3,-1.3,-3.9,-2.7,14
1106,12/3/2017,5.4,5.1,-1.4,-2.3,-1.4,-0.4,-3.9,-1.8,15
1106,12/4/2017,6.2,5.9,-9.8,-10.7,-9.8,-0.3,-9.8,-3.4,21
1106,12/5/2017,6.4,6,-10.8,-12,-10.8,-8.4,-11.5,-10,24
1106,12/6/2017,6.9,6,-8.7,-9.7,-8.7,-5.8,-11,-8.2,23
1106,12/7/2017,7.3,6,-4.9,-5.8,-4.9,-4.8,-9.8,-7.4,25
1106,12/8/2017,8.5,6,0.9,0.4,0.9,1.3,-4.9,-1.7,28
1106,12/9/2017,9,6.1,1.2,0.7,1.2,4.8,0.3,2.1,29
1106,12/10/2017,9.3,6.2,2.4,2,2.4,4,1,2.4,27
1106,12/11/2017,9.3,6.2,1.4,0.9,1.4,4.7,1.4,2.9,27
1106,12/12/2017,9.3,6.2,5.4,5.3,5.4,5.7,0.8,3.4,27
1106,12/13/2017,9.3,6.2,-0.8,-1.4,-0.8,7.3,-0.8,4.2,27
1106,12/14/2017,9.4,6.3,-5.2,-6.3,-5.2,-0.5,-5.2,-3,27
1106,12/15/2017,9.4,6.3,1.1,0.6,1.1,1.2,-6,-2.5,29
1106,12/16/2017,9.6,6.3,-3.5,-4.5,-3.5,4.9,-3.5,0.5,28
1106,12/17/2017,10.1,6.7,-10.1,-11.1,-10.1,-3.5,-10.8,-6.1,35
1106,12/18/2017,10.2,6.7,-1.9,-2.8,-1.9,-1.9,-11.8,-7.1,33
1106,12/19/2017,10.7,7,-1.4,-2.2,-1.4,0.4,-2.3,-0.8,33
1106,12/20/2017,10.9,7.2,-0.6,-1.4,-0.6,-0.1,-1.6,-1,34
1106,12/21/2017,10.9,7.2,-14.8,-14.9,-14.8,-0.6,-15.5,-9.5,36
1106,12/22/2017,11.3,7.3,-9.5,-10.6,-9.5,-6.1,-14.8,-10.1,37
1106,12/23/2017,11.3,7.4,-18.5,-19.3,-18.5,-9.5,-18.8,-14.2,37
1106,12/24/2017,11.5,7.4,-17.9,-18.7,-17.9,-17.2,-20.8,-18.4,37
1106,12/25/2017,11.8,7.4,-17.3,-18.1,-17.3,-12,-18.6,-15.5,37
1106,12/26/2017,11.9,7.5,-16.8,-17.7,-16.8,-12.2,-21.1,-16.8,38
1106,12/27/2017,12.5,7.7,-8.8,-9.8,-8.8,-8.5,-16.7,-12.2,39
1106,12/28/2017,13,7.7,-7.4,-8.6,-7.4,-6.6,-9,-7.9,42
