datetime,00060_Mean,00060_Mean_cd,site_no
2012-10-15 00:00:00+00:00,0.05,A,08328950
2012-10-16 00:00:00+00:00,0.0,A,08328950
2012-10-17 00:00:00+00:00,0.0,A,08328950
2012-10-18 00:00:00+00:00,0.0,A,08328950
2012-10-19 00:00:00+00:00,0.0,A,08328950
2012-10-20 00:00:00+00:00,0.0,A,08328950
2012-10-21 00:00:00+00:00,0.0,A,08328950
2012-10-22 00:00:00+00:00,0.0,A,08328950
2012-10-23 00:00:00+00:00,0.0,A,08328950
2012-10-24 00:00:00+00:00,0.12,A,08328950
2012-10-25 00:00:00+00:00,0.0,A,08328950
2012-10-26 00:00:00+00:00,0.0,A,08328950
2012-10-27 00:00:00+00:00,0.0,A,08328950
2012-10-28 00:00:00+00:00,0.0,A,08328950
2012-10-29 00:00:00+00:00,0.0,A,08328950
2012-10-30 00:00:00+00:00,0.0,A,08328950
2012-10-31 00:00:00+00:00,0.0,A,08328950
2012-11-01 00:00:00+00:00,0.0,A,08328950
2012-11-02 00:00:00+00:00,0.0,A,08328950
2012-11-03 00:00:00+00:00,0.0,A,08328950
2012-11-04 00:00:00+00:00,0.04,A,08328950
2012-11-05 00:00:00+00:00,0.23,A,08328950
2012-11-06 00:00:00+00:00,0.26,A,08328950
2012-11-07 00:00:00+00:00,0.2,A,08328950
2012-11-08 00:00:00+00:00,0.32,A,08328950
2012-11-09 00:00:00+00:00,1.0,A,08328950
2012-11-10 00:00:00+00:00,1.63,A,08328950
2012-11-11 00:00:00+00:00,1.12,"A, e",08328950
2012-11-12 00:00:00+00:00,1.09,"A, e",08328950
2012-11-13 00:00:00+00:00,0.56,"A, e",08328950
2012-11-14 00:00:00+00:00,0.72,"A, e",08328950
2012-11-15 00:00:00+00:00,1.24,"A, e",08328950
2012-11-16 00:00:00+00:00,1.26,"A, e",08328950
2012-11-17 00:00:00+00:00,2.41,"A, e",08328950
2012-11-18 00:00:00+00:00,2.79,"A, e",08328950
2012-11-19 00:00:00+00:00,2.44,"A, e",08328950
2012-11-20 00:00:00+00:00,1.94,"A, e",08328950
2012-11-21 00:00:00+00:00,1.76,"A, e",08328950
2012-11-22 00:00:00+00:00,2.28,"A, e",08328950
2012-11-23 00:00:00+00:00,2.28,"A, e",08328950
2012-11-24 00:00:00+00:00,2.1,"A, e",08328950
2012-11-25 00:00:00+00:00,1.71,"A, e",08328950
2012-11-26 00:00:00+00:00,1.5,"A, e",08328950
2012-11-27 00:00:00+00:00,1.84,"A, e",08328950
2012-11-28 00:00:00+00:00,1.27,"A, e",08328950
2012-11-29 00:00:00+00:00,1.11,"A, e",08328950
2012-11-30 00:00:00+00:00,1.5,"A, e",08328950
2012-12-01 00:00:00+00:00,2.06,"A, e",08328950
2012-12-02 00:00:00+00:00,2.26,"A, e",08328950
2012-12-03 00:00:00+00:00,2.54,"A, e",08328950
2012-12-04 00:00:00+00:00,2.8,"A, e",08328950
2012-12-05 00:00:00+00:00,3.84,"A, e",08328950
2012-12-06 00:00:00+00:00,3.23,"A, e",08328950
2012-12-07 00:00:00+00:00,3.24,"A, e",08328950
2012-12-08 00:00:00+00:00,2.88,"A, e",08328950
2012-12-09 00:00:00+00:00,1.5,"A, e",08328950
2012-12-10 00:00:00+00:00,0.17,"A, e",08328950
2012-12-11 00:00:00+00:00,0.07,"A, e",08328950
2012-12-12 00:00:00+00:00,0.03,"A, e",08328950
2012-12-13 00:00:00+00:00,0.48,"A, e",08328950
2012-12-14 00:00:00+00:00,3.13,"A, e",08328950
2012-12-15 00:00:00+00:00,3.81,"A, e",08328950
2012-12-16 00:00:00+00:00,3.81,"A, e",08328950
2012-12-17 00:00:00+00:00,3.53,"A, e",08328950
2012-12-18 00:00:00+00:00,4.56,"A, e",08328950
2012-12-19 00:00:00+00:00,5.17,"A, e",08328950
2012-12-20 00:00:00+00:00,0.14,"A, e",08328950
2012-12-21 00:00:00+00:00,0.14,"A, e",08328950
2012-12-22 00:00:00+00:00,0.27,"A, e",08328950
2012-12-23 00:00:00+00:00,3.59,"A, e",08328950
2012-12-24 00:00:00+00:00,4.49,"A, e",08328950
2012-12-25 00:00:00+00:00,5.5,"A, e",08328950
2012-12-26 00:00:00+00:00,3.62,"A, e",08328950
2012-12-27 00:00:00+00:00,1.82,"A, e",08328950
2012-12-28 00:00:00+00:00,0.26,"A, e",08328950
2012-12-29 00:00:00+00:00,0.3,"A, e",08328950
2012-12-30 00:00:00+00:00,0.34,"A, e",08328950
2012-12-31 00:00:00+00:00,0.17,"A, e",08328950
2013-01-01 00:00:00+00:00,3.76,"A, e",08328950
2013-01-02 00:00:00+00:00,2.74,"A, e",08328950
2013-01-03 00:00:00+00:00,2.02,"A, e",08328950
2013-01-04 00:00:00+00:00,1.73,"A, e",08328950
2013-01-05 00:00:00+00:00,3.45,"A, e",08328950
2013-01-06 00:00:00+00:00,2.31,"A, e",08328950
2013-01-07 00:00:00+00:00,2.06,"A, e",08328950
2013-01-08 00:00:00+00:00,3.08,"A, e",08328950
2013-01-09 00:00:00+00:00,3.81,"A, e",08328950
2013-01-10 00:00:00+00:00,3.81,"A, e",08328950
2013-01-11 00:00:00+00:00,3.87,"A, e",08328950
2013-01-12 00:00:00+00:00,2.68,"A, e",08328950
2013-01-13 00:00:00+00:00,2.11,"A, e",08328950
2013-01-14 00:00:00+00:00,1.71,"A, e",08328950
2013-01-15 00:00:00+00:00,1.06,"A, e",08328950
2013-01-16 00:00:00+00:00,2.05,"A, e",08328950
2013-01-17 00:00:00+00:00,2.88,"A, e",08328950
2013-01-18 00:00:00+00:00,3.53,"A, e",08328950
2013-01-19 00:00:00+00:00,3.37,"A, e",08328950
2013-01-20 00:00:00+00:00,3.61,"A, e",08328950
2013-01-21 00:00:00+00:00,3.69,"A, e",08328950
2013-01-22 00:00:00+00:00,3.93,"A, e",08328950
2013-01-23 00:00:00+00:00,4.34,"A, e",08328950
2013-01-24 00:00:00+00:00,4.74,"A, e",08328950
2013-01-25 00:00:00+00:00,5.79,"A, e",08328950
2013-01-26 00:00:00+00:00,6.84,"A, e",08328950
2013-01-27 00:00:00+00:00,9.67,"A, e",08328950
2013-01-28 00:00:00+00:00,11.0,"A, e",08328950
2013-01-29 00:00:00+00:00,8.62,"A, e",08328950
2013-01-30 00:00:00+00:00,5.06,"A, e",08328950
2013-01-31 00:00:00+00:00,9.37,"A, e",08328950
2013-02-01 00:00:00+00:00,11.4,"A, e",08328950
2013-02-02 00:00:00+00:00,10.0,"A, e",08328950
2013-02-03 00:00:00+00:00,11.7,"A, e",08328950
2013-02-04 00:00:00+00:00,12.2,"A, e",08328950
2013-02-05 00:00:00+00:00,12.6,"A, e",08328950
2013-02-06 00:00:00+00:00,12.1,"A, e",08328950
2013-02-07 00:00:00+00:00,12.4,"A, e",08328950
2013-02-08 00:00:00+00:00,12.9,"A, e",08328950
2013-02-09 00:00:00+00:00,12.4,"A, e",08328950
2013-02-10 00:00:00+00:00,9.86,"A, e",08328950
2013-02-11 00:00:00+00:00,12.0,"A, e",08328950
2013-02-12 00:00:00+00:00,11.8,"A, e",08328950
2013-02-13 00:00:00+00:00,10.4,"A, e",08328950
2013-02-14 00:00:00+00:00,10.6,"A, e",08328950
2013-02-15 00:00:00+00:00,11.7,"A, e",08328950
2013-02-16 00:00:00+00:00,10.4,"A, e",08328950
2013-02-17 00:00:00+00:00,11.0,"A, e",08328950
2013-02-18 00:00:00+00:00,9.62,"A, e",08328950
2013-02-19 00:00:00+00:00,11.1,"A, e",08328950
2013-02-20 00:00:00+00:00,10.7,"A, e",08328950
2013-02-21 00:00:00+00:00,14.8,"A, e",08328950
2013-02-22 00:00:00+00:00,11.7,"A, e",08328950
2013-02-23 00:00:00+00:00,11.3,"A, e",08328950
2013-02-24 00:00:00+00:00,9.26,"A, e",08328950
2013-02-25 00:00:00+00:00,10.5,"A, e",08328950
2013-02-26 00:00:00+00:00,8.17,"A, e",08328950
2013-02-27 00:00:00+00:00,7.58,"A, e",08328950
2013-02-28 00:00:00+00:00,7.44,"A, e",08328950
2013-03-01 00:00:00+00:00,8.1,"A, e",08328950
2013-03-02 00:00:00+00:00,8.98,"A, e",08328950
2013-03-03 00:00:00+00:00,10.6,"A, e",08328950
2013-03-04 00:00:00+00:00,11.1,"A, e",08328950
2013-03-05 00:00:00+00:00,11.2,"A, e",08328950
2013-03-06 00:00:00+00:00,10.8,"A, e",08328950
2013-03-07 00:00:00+00:00,12.3,"A, e",08328950
2013-03-08 00:00:00+00:00,13.7,"A, e",08328950
2013-03-09 00:00:00+00:00,25.3,"A, e",08328950
2013-03-10 00:00:00+00:00,19.4,"A, e",08328950
2013-03-11 00:00:00+00:00,11.2,"A, e",08328950
2013-03-12 00:00:00+00:00,7.97,"A, e",08328950
2013-03-13 00:00:00+00:00,5.18,"A, e",08328950
2013-03-14 00:00:00+00:00,4.39,"A, e",08328950
2013-03-15 00:00:00+00:00,7.34,"A, e",08328950
2013-03-16 00:00:00+00:00,34.2,"A, e",08328950
2013-03-17 00:00:00+00:00,49.6,A,08328950
2013-03-18 00:00:00+00:00,45.3,A,08328950
2013-03-19 00:00:00+00:00,38.6,A,08328950
2013-03-20 00:00:00+00:00,33.4,A,08328950
2013-03-21 00:00:00+00:00,27.7,A,08328950
2013-03-22 00:00:00+00:00,30.1,A,08328950
2013-03-23 00:00:00+00:00,26.8,A,08328950
2013-03-24 00:00:00+00:00,25.1,A,08328950
2013-03-25 00:00:00+00:00,9.21,A,08328950
2013-03-26 00:00:00+00:00,8.75,A,08328950
2013-03-27 00:00:00+00:00,13.8,A,08328950
2013-03-28 00:00:00+00:00,13.8,A,08328950
2013-03-29 00:00:00+00:00,10.4,A,08328950
2013-03-30 00:00:00+00:00,13.3,A,08328950
2013-03-31 00:00:00+00:00,17.1,A,08328950
2013-04-01 00:00:00+00:00,17.2,A,08328950
2013-04-02 00:00:00+00:00,12.4,A,08328950
2013-04-03 00:00:00+00:00,11.3,A,08328950
2013-04-04 00:00:00+00:00,12.0,A,08328950
2013-04-05 00:00:00+00:00,6.94,A,08328950
2013-04-06 00:00:00+00:00,1.86,A,08328950
2013-04-07 00:00:00+00:00,0.44,A,08328950
2013-04-08 00:00:00+00:00,0.24,A,08328950
2013-04-09 00:00:00+00:00,6.49,A,08328950
2013-04-10 00:00:00+00:00,30.5,A,08328950
2013-04-11 00:00:00+00:00,32.2,A,08328950
2013-04-12 00:00:00+00:00,28.5,A,08328950
2013-04-13 00:00:00+00:00,24.1,A,08328950
2013-04-14 00:00:00+00:00,16.0,A,08328950
2013-04-15 00:00:00+00:00,15.2,A,08328950
2013-04-16 00:00:00+00:00,11.4,A,08328950
2013-04-17 00:00:00+00:00,15.2,A,08328950
2013-04-18 00:00:00+00:00,23.8,A,08328950
2013-04-19 00:00:00+00:00,24.4,A,08328950
2013-04-20 00:00:00+00:00,20.0,A,08328950
2013-04-21 00:00:00+00:00,11.8,A,08328950
2013-04-22 00:00:00+00:00,8.27,A,08328950
2013-04-23 00:00:00+00:00,12.5,A,08328950
2013-04-24 00:00:00+00:00,22.9,A,08328950
2013-04-25 00:00:00+00:00,28.1,A,08328950
2013-04-26 00:00:00+00:00,28.8,A,08328950
2013-04-27 00:00:00+00:00,29.8,A,08328950
2013-04-28 00:00:00+00:00,34.2,A,08328950
2013-04-29 00:00:00+00:00,40.0,A,08328950
2013-04-30 00:00:00+00:00,42.3,A,08328950
2013-05-01 00:00:00+00:00,37.4,A,08328950
2013-05-02 00:00:00+00:00,35.8,A,08328950
2013-05-03 00:00:00+00:00,36.1,A,08328950
2013-05-04 00:00:00+00:00,30.0,A,08328950
2013-05-05 00:00:00+00:00,17.5,A,08328950
2013-05-06 00:00:00+00:00,12.7,A,08328950
2013-05-07 00:00:00+00:00,14.3,A,08328950
2013-05-08 00:00:00+00:00,15.3,A,08328950
2013-05-09 00:00:00+00:00,11.4,A,08328950
2013-05-10 00:00:00+00:00,12.1,A,08328950
2013-05-11 00:00:00+00:00,10.8,A,08328950
2013-05-12 00:00:00+00:00,10.9,A,08328950
2013-05-13 00:00:00+00:00,19.6,A,08328950
2013-05-14 00:00:00+00:00,10.6,A,08328950
2013-05-15 00:00:00+00:00,9.67,A,08328950
2013-05-16 00:00:00+00:00,11.7,A,08328950
2013-05-17 00:00:00+00:00,6.69,A,08328950
2013-05-18 00:00:00+00:00,6.86,A,08328950
2013-05-19 00:00:00+00:00,2.78,A,08328950
2013-05-20 00:00:00+00:00,0.61,A,08328950
2013-05-21 00:00:00+00:00,1.15,A,08328950
2013-05-22 00:00:00+00:00,0.47,A,08328950
2013-05-23 00:00:00+00:00,0.21,A,08328950
2013-05-24 00:00:00+00:00,0.11,A,08328950
2013-05-25 00:00:00+00:00,0.35,A,08328950
2013-05-26 00:00:00+00:00,0.24,A,08328950
2013-05-27 00:00:00+00:00,0.21,A,08328950
2013-05-28 00:00:00+00:00,0.24,A,08328950
2013-05-29 00:00:00+00:00,0.38,A,08328950
2013-05-30 00:00:00+00:00,0.62,A,08328950
2013-05-31 00:00:00+00:00,0.59,A,08328950
2013-06-01 00:00:00+00:00,0.5,A,08328950
2013-06-02 00:00:00+00:00,0.3,A,08328950
2013-06-03 00:00:00+00:00,0.23,A,08328950
2013-06-04 00:00:00+00:00,0.23,A,08328950
2013-06-05 00:00:00+00:00,0.27,A,08328950
2013-06-06 00:00:00+00:00,0.15,A,08328950
2013-06-07 00:00:00+00:00,0.08,A,08328950
2013-06-08 00:00:00+00:00,0.03,A,08328950
2013-06-09 00:00:00+00:00,0.0,A,08328950
2013-06-10 00:00:00+00:00,0.01,A,08328950
2013-06-11 00:00:00+00:00,0.01,A,08328950
2013-06-12 00:00:00+00:00,0.0,A,08328950
2013-06-13 00:00:00+00:00,0.0,A,08328950
2013-06-14 00:00:00+00:00,0.0,A,08328950
2013-06-15 00:00:00+00:00,0.01,A,08328950
2013-06-16 00:00:00+00:00,0.0,A,08328950
2013-06-17 00:00:00+00:00,0.0,A,08328950
2013-06-18 00:00:00+00:00,0.0,"A, e",08328950
2013-06-19 00:00:00+00:00,0.0,"A, e",08328950
2013-06-20 00:00:00+00:00,0.0,"A, e",08328950
2013-06-21 00:00:00+00:00,0.0,"A, e",08328950
2013-06-22 00:00:00+00:00,0.0,"A, e",08328950
2013-06-23 00:00:00+00:00,0.0,"A, e",08328950
2013-06-24 00:00:00+00:00,0.0,"A, e",08328950
2013-06-25 00:00:00+00:00,0.0,"A, e",08328950
2013-06-26 00:00:00+00:00,0.0,"A, e",08328950
2013-06-27 00:00:00+00:00,0.0,"A, e",08328950
2013-06-28 00:00:00+00:00,0.0,"A, e",08328950
2013-06-29 00:00:00+00:00,0.0,"A, e",08328950
2013-06-30 00:00:00+00:00,0.0,A,08328950
2013-07-01 00:00:00+00:00,0.01,A,08328950
2013-07-02 00:00:00+00:00,0.01,A,08328950
2013-07-03 00:00:00+00:00,0.06,A,08328950
2013-07-04 00:00:00+00:00,0.06,A,08328950
2013-07-05 00:00:00+00:00,0.06,A,08328950
2013-07-06 00:00:00+00:00,0.06,A,08328950
2013-07-07 00:00:00+00:00,0.06,A,08328950
2013-07-08 00:00:00+00:00,0.06,A,08328950
2013-07-09 00:00:00+00:00,3.25,A,08328950
2013-07-10 00:00:00+00:00,0.43,A,08328950
2013-07-11 00:00:00+00:00,4.17,A,08328950
2013-07-12 00:00:00+00:00,84.2,A,08328950
2013-07-13 00:00:00+00:00,2.22,A,08328950
2013-07-14 00:00:00+00:00,3.6,A,08328950
2013-07-15 00:00:00+00:00,2.32,A,08328950
2013-07-16 00:00:00+00:00,1.05,A,08328950
2013-07-17 00:00:00+00:00,0.39,A,08328950
2013-07-18 00:00:00+00:00,0.35,A,08328950
2013-07-19 00:00:00+00:00,0.19,A,08328950
2013-07-20 00:00:00+00:00,0.14,A,08328950
2013-07-21 00:00:00+00:00,313.0,A,08328950
2013-07-22 00:00:00+00:00,48.7,A,08328950
2013-07-23 00:00:00+00:00,14.6,A,08328950
2013-07-24 00:00:00+00:00,10.6,A,08328950
2013-07-25 00:00:00+00:00,11.1,A,08328950
2013-07-26 00:00:00+00:00,131.0,A,08328950
2013-07-27 00:00:00+00:00,511.0,A,08328950
2013-07-28 00:00:00+00:00,20.0,A,08328950
2013-07-29 00:00:00+00:00,9.59,A,08328950
2013-07-30 00:00:00+00:00,3.5,A,08328950
2013-07-31 00:00:00+00:00,0.61,A,08328950
2013-08-01 00:00:00+00:00,3.45,A,08328950
2013-08-02 00:00:00+00:00,54.5,A,08328950
2013-08-03 00:00:00+00:00,13.1,A,08328950
2013-08-04 00:00:00+00:00,4.56,A,08328950
2013-08-05 00:00:00+00:00,247.0,A,08328950
2013-08-06 00:00:00+00:00,19.3,A,08328950
2013-08-07 00:00:00+00:00,8.75,A,08328950
2013-08-08 00:00:00+00:00,144.0,A,08328950
2013-08-09 00:00:00+00:00,4.83,A,08328950
2013-08-10 00:00:00+00:00,0.74,A,08328950
2013-08-11 00:00:00+00:00,0.47,A,08328950
2013-08-12 00:00:00+00:00,0.35,A,08328950
2013-08-13 00:00:00+00:00,0.28,A,08328950
2013-08-14 00:00:00+00:00,1.89,A,08328950
2013-08-15 00:00:00+00:00,0.83,A,08328950
2013-08-16 00:00:00+00:00,0.42,A,08328950
2013-08-17 00:00:00+00:00,0.26,A,08328950
2013-08-18 00:00:00+00:00,0.23,A,08328950
2013-08-19 00:00:00+00:00,0.14,A,08328950
2013-08-20 00:00:00+00:00,0.02,A,08328950
2013-08-21 00:00:00+00:00,0.02,A,08328950
2013-08-22 00:00:00+00:00,0.01,A,08328950
2013-08-23 00:00:00+00:00,0.01,A,08328950
2013-08-24 00:00:00+00:00,3.09,A,08328950
2013-08-25 00:00:00+00:00,1.97,A,08328950
2013-08-26 00:00:00+00:00,3.18,A,08328950
2013-08-27 00:00:00+00:00,1.83,A,08328950
2013-08-28 00:00:00+00:00,0.48,A,08328950
2013-08-29 00:00:00+00:00,0.34,A,08328950
2013-08-30 00:00:00+00:00,0.24,A,08328950
2013-08-31 00:00:00+00:00,0.16,A,08328950
2013-09-01 00:00:00+00:00,0.02,A,08328950
2013-09-02 00:00:00+00:00,0.24,A,08328950
2013-09-03 00:00:00+00:00,0.26,A,08328950
2013-09-04 00:00:00+00:00,0.27,A,08328950
2013-09-05 00:00:00+00:00,0.28,A,08328950
2013-09-06 00:00:00+00:00,0.27,A,08328950
2013-09-07 00:00:00+00:00,0.24,A,08328950
2013-09-08 00:00:00+00:00,0.21,A,08328950
2013-09-09 00:00:00+00:00,0.18,A,08328950
2013-09-10 00:00:00+00:00,0.17,A,08328950
2013-09-11 00:00:00+00:00,44.3,A,08328950
2013-09-12 00:00:00+00:00,13.3,A,08328950
2013-09-13 00:00:00+00:00,498.0,A,08328950
2013-09-14 00:00:00+00:00,401.0,A,08328950
2013-09-15 00:00:00+00:00,382.0,A,08328950
2013-09-16 00:00:00+00:00,376.0,A,08328950
2013-09-17 00:00:00+00:00,389.0,A,08328950
2013-09-18 00:00:00+00:00,419.0,A,08328950
2013-09-19 00:00:00+00:00,428.0,A,08328950
2013-09-20 00:00:00+00:00,373.0,A,08328950
2013-09-21 00:00:00+00:00,319.0,A,08328950
2013-09-22 00:00:00+00:00,346.0,A,08328950
2013-09-23 00:00:00+00:00,353.0,A,08328950
2013-09-24 00:00:00+00:00,311.0,A,08328950
2013-09-25 00:00:00+00:00,303.0,A,08328950
2013-09-26 00:00:00+00:00,172.0,A,08328950
2013-09-27 00:00:00+00:00,41.9,A,08328950
2013-09-28 00:00:00+00:00,36.0,A,08328950
2013-09-29 00:00:00+00:00,37.4,A,08328950
2013-09-30 00:00:00+00:00,34.1,A,08328950
2013-10-01 00:00:00+00:00,26.3,A,08328950
2013-10-02 00:00:00+00:00,16.7,A,08328950
2013-10-03 00:00:00+00:00,14.1,A,08328950
2013-10-04 00:00:00+00:00,10.6,A,08328950
2013-10-05 00:00:00+00:00,7.51,A,08328950
2013-10-06 00:00:00+00:00,2.84,A,08328950
2013-10-07 00:00:00+00:00,1.33,A,08328950
2013-10-08 00:00:00+00:00,1.73,A,08328950
2013-10-09 00:00:00+00:00,1.02,A,08328950
2013-10-10 00:00:00+00:00,2.46,A,08328950
2013-10-11 00:00:00+00:00,7.49,A,08328950
2013-10-12 00:00:00+00:00,10.7,A,08328950
2013-10-13 00:00:00+00:00,9.98,A,08328950
2013-10-14 00:00:00+00:00,9.43,A,08328950
2013-10-15 00:00:00+00:00,7.53,A,08328950
2013-10-16 00:00:00+00:00,9.02,A,08328950
2013-10-17 00:00:00+00:00,7.55,A,08328950
2013-10-18 00:00:00+00:00,5.84,A,08328950
2013-10-19 00:00:00+00:00,4.04,A,08328950
2013-10-20 00:00:00+00:00,7.06,A,08328950
2013-10-21 00:00:00+00:00,5.49,A,08328950
2013-10-22 00:00:00+00:00,8.32,A,08328950
2013-10-23 00:00:00+00:00,6.64,A,08328950
2013-10-24 00:00:00+00:00,5.42,A,08328950
2013-10-25 00:00:00+00:00,20.7,A,08328950
2013-10-26 00:00:00+00:00,41.6,A,08328950
2013-10-27 00:00:00+00:00,23.8,A,08328950
2013-10-28 00:00:00+00:00,17.3,A,08328950
2013-10-29 00:00:00+00:00,15.5,A,08328950
2013-10-30 00:00:00+00:00,12.2,A,08328950
2013-10-31 00:00:00+00:00,11.7,A,08328950
2013-11-01 00:00:00+00:00,11.4,A,08328950
2013-11-02 00:00:00+00:00,12.8,A,08328950
2013-11-03 00:00:00+00:00,16.3,A,08328950
2013-11-04 00:00:00+00:00,18.4,A,08328950
2013-11-05 00:00:00+00:00,39.0,A,08328950
2013-11-06 00:00:00+00:00,29.6,A,08328950
2013-11-07 00:00:00+00:00,29.4,A,08328950
2013-11-08 00:00:00+00:00,25.7,A,08328950
2013-11-09 00:00:00+00:00,25.2,A,08328950
2013-11-10 00:00:00+00:00,23.9,A,08328950
2013-11-11 00:00:00+00:00,22.2,A,08328950
2013-11-12 00:00:00+00:00,19.5,A,08328950
2013-11-13 00:00:00+00:00,21.2,A,08328950
2013-11-14 00:00:00+00:00,20.9,A,08328950
2013-11-15 00:00:00+00:00,22.7,A,08328950
2013-11-16 00:00:00+00:00,28.7,A,08328950
2013-11-17 00:00:00+00:00,27.6,A,08328950
2013-11-18 00:00:00+00:00,31.9,A,08328950
2013-11-19 00:00:00+00:00,33.1,A,08328950
2013-11-20 00:00:00+00:00,27.6,A,08328950
2013-11-21 00:00:00+00:00,34.9,A,08328950
2013-11-22 00:00:00+00:00,80.8,A,08328950
2013-11-23 00:00:00+00:00,53.3,A,08328950
2013-11-24 00:00:00+00:00,43.3,A,08328950
2013-11-25 00:00:00+00:00,36.6,A,08328950
2013-11-26 00:00:00+00:00,35.6,A,08328950
2013-11-27 00:00:00+00:00,29.3,A,08328950
2013-11-28 00:00:00+00:00,29.6,A,08328950
2013-11-29 00:00:00+00:00,29.1,A,08328950
2013-11-30 00:00:00+00:00,27.4,A,08328950
2013-12-01 00:00:00+00:00,27.6,A,08328950
2013-12-02 00:00:00+00:00,27.8,A,08328950
2013-12-03 00:00:00+00:00,26.4,A,08328950
2013-12-04 00:00:00+00:00,26.9,A,08328950
2013-12-05 00:00:00+00:00,28.9,A,08328950
2013-12-06 00:00:00+00:00,49.4,A,08328950
2013-12-07 00:00:00+00:00,11.1,A,08328950
2013-12-08 00:00:00+00:00,7.55,A,08328950
2013-12-09 00:00:00+00:00,18.9,A,08328950
2013-12-10 00:00:00+00:00,4.14,A,08328950
2013-12-11 00:00:00+00:00,0.82,A,08328950
2013-12-12 00:00:00+00:00,6.17,A,08328950
2013-12-13 00:00:00+00:00,44.7,A,08328950
2013-12-14 00:00:00+00:00,35.2,A,08328950
2013-12-15 00:00:00+00:00,26.6,A,08328950
2013-12-16 00:00:00+00:00,23.4,A,08328950
2013-12-17 00:00:00+00:00,23.1,A,08328950
2013-12-18 00:00:00+00:00,23.2,A,08328950
2013-12-19 00:00:00+00:00,24.3,A,08328950
2013-12-20 00:00:00+00:00,24.2,A,08328950
2013-12-21 00:00:00+00:00,23.1,A,08328950
2013-12-22 00:00:00+00:00,21.6,A,08328950
2013-12-23 00:00:00+00:00,18.7,A,08328950
2013-12-24 00:00:00+00:00,17.6,A,08328950
2013-12-25 00:00:00+00:00,20.4,A,08328950
2013-12-26 00:00:00+00:00,18.7,A,08328950
2013-12-27 00:00:00+00:00,17.8,A,08328950
2013-12-28 00:00:00+00:00,19.6,A,08328950
2013-12-29 00:00:00+00:00,19.8,A,08328950
2013-12-30 00:00:00+00:00,20.0,A,08328950
2013-12-31 00:00:00+00:00,16.7,A,08328950
2014-01-01 00:00:00+00:00,19.6,A,08328950
2014-01-02 00:00:00+00:00,18.9,A,08328950
2014-01-03 00:00:00+00:00,16.8,A,08328950
2014-01-04 00:00:00+00:00,18.2,A,08328950
2014-01-05 00:00:00+00:00,2.68,A,08328950
2014-01-06 00:00:00+00:00,5.38,A,08328950
2014-01-07 00:00:00+00:00,2.1,A,08328950
2014-01-08 00:00:00+00:00,1.33,A,08328950
2014-01-09 00:00:00+00:00,20.8,A,08328950
2014-01-10 00:00:00+00:00,39.8,A,08328950
2014-01-11 00:00:00+00:00,27.1,A,08328950
2014-01-12 00:00:00+00:00,21.0,A,08328950
2014-01-13 00:00:00+00:00,15.4,A,08328950
2014-01-14 00:00:00+00:00,16.8,A,08328950
2014-01-15 00:00:00+00:00,15.5,A,08328950
2014-01-16 00:00:00+00:00,17.5,A,08328950
2014-01-17 00:00:00+00:00,17.8,A,08328950
2014-01-18 00:00:00+00:00,17.7,A,08328950
2014-01-19 00:00:00+00:00,18.2,A,08328950
2014-01-20 00:00:00+00:00,18.4,A,08328950
2014-01-21 00:00:00+00:00,17.5,A,08328950
2014-01-22 00:00:00+00:00,15.8,A,08328950
2014-01-23 00:00:00+00:00,10.5,A,08328950
2014-01-24 00:00:00+00:00,2.98,A,08328950
2014-01-25 00:00:00+00:00,17.7,A,08328950
2014-01-26 00:00:00+00:00,27.3,A,08328950
2014-01-27 00:00:00+00:00,21.0,A,08328950
2014-01-28 00:00:00+00:00,18.2,A,08328950
2014-01-29 00:00:00+00:00,17.4,A,08328950
2014-01-30 00:00:00+00:00,18.4,A,08328950
2014-01-31 00:00:00+00:00,21.1,A,08328950
2014-02-01 00:00:00+00:00,21.2,A,08328950
2014-02-02 00:00:00+00:00,19.8,A,08328950
2014-02-03 00:00:00+00:00,17.0,A,08328950
2014-02-04 00:00:00+00:00,26.8,A,08328950
2014-02-05 00:00:00+00:00,23.1,A,08328950
2014-02-06 00:00:00+00:00,12.5,A,08328950
2014-02-07 00:00:00+00:00,17.8,"A, e",08328950
2014-02-08 00:00:00+00:00,23.5,A,08328950
2014-02-09 00:00:00+00:00,20.7,A,08328950
2014-02-10 00:00:00+00:00,21.1,A,08328950
2014-02-11 00:00:00+00:00,24.2,A,08328950
2014-02-12 00:00:00+00:00,25.0,A,08328950
2014-02-13 00:00:00+00:00,24.9,A,08328950
2014-02-14 00:00:00+00:00,25.0,A,08328950
2014-02-15 00:00:00+00:00,26.6,A,08328950
2014-02-16 00:00:00+00:00,32.9,A,08328950
2014-02-17 00:00:00+00:00,33.6,A,08328950
2014-02-18 00:00:00+00:00,30.2,A,08328950
2014-02-19 00:00:00+00:00,28.6,A,08328950
2014-02-20 00:00:00+00:00,24.0,A,08328950
2014-02-21 00:00:00+00:00,26.5,A,08328950
2014-02-22 00:00:00+00:00,23.1,A,08328950
2014-02-23 00:00:00+00:00,26.1,A,08328950
2014-02-24 00:00:00+00:00,25.1,A,08328950
2014-02-25 00:00:00+00:00,25.9,A,08328950
2014-02-26 00:00:00+00:00,25.1,A,08328950
2014-02-27 00:00:00+00:00,27.3,A,08328950
2014-02-28 00:00:00+00:00,27.3,A,08328950
